Source,Target,UserId,MoveNumber,UserSuccess,SolverValue,MoveValue,PromptMode,LevelMode
64825,64825,GridRulesOnly,14,failure,insight,incorrect,,
64825,13668,GridRulesOnly,15,failure,insight,correct,,
13668,85094,GridRulesOnly,16,failure,,,,
19992,36505,GridRulesOnly,0,failure,insight,correct,,
36505,71332,GridRulesOnly,1,failure,unknown-incorrect,incorrect,,
71332,27582,GridRulesOnly,2,failure,unknown-correct,correct,,
27582,13774,GridRulesOnly,3,failure,unknown-incorrect,incorrect,,
13774,68903,GridRulesOnly,4,failure,unknown-correct,correct,,
68903,13575,GridRulesOnly,5,failure,unknown-correct,correct,,
13575,61867,GridRulesOnly,6,failure,unknown-incorrect,incorrect,,
61867,11076,GridRulesOnly,7,failure,insight,incorrect,,
11076,29517,GridRulesOnly,8,failure,insight,correct,,
29517,11076,GridRulesOnly,9,failure,insight,incorrect,,
11076,29517,GridRulesOnly,10,failure,insight,correct,,
29517,29517,GridRulesOnly,11,failure,insight,correct,,
29517,69898,GridRulesOnly,12,failure,unknown-incorrect,incorrect,,
69898,29517,GridRulesOnly,13,failure,insight,correct,,
29517,29517,GridRulesOnly,14,failure,insight,correct,,
29517,11076,GridRulesOnly,15,failure,insight,correct,,
11076,24818,GridRulesOnly,16,failure,,,,
77675,46479,CrossOpenBasicOnly,0,failure,insight,correct,,
46479,30935,CrossOpenBasicOnly,1,failure,insight,correct,,
30935,30935,CrossOpenBasicOnly,2,failure,insight,correct,,
30935,30935,CrossOpenBasicOnly,3,failure,insight,correct,,
30935,51806,CrossOpenBasicOnly,4,failure,insight,correct,,
51806,30935,CrossOpenBasicOnly,5,failure,insight,correct,,
30935,30935,CrossOpenBasicOnly,6,failure,insight,correct,,
30935,30935,CrossOpenBasicOnly,7,failure,insight,correct,,
30935,30935,CrossOpenBasicOnly,8,failure,insight,correct,,
30935,30935,CrossOpenBasicOnly,9,failure,insight,correct,,
30935,30935,CrossOpenBasicOnly,10,failure,insight,correct,,
30935,30935,CrossOpenBasicOnly,11,failure,insight,correct,,
30935,93005,CrossOpenBasicOnly,12,failure,insight,correct,,
93005,30935,CrossOpenBasicOnly,13,failure,insight,correct,,
30935,10562,CrossOpenBasicOnly,14,failure,insight,correct,,
10562,30935,CrossOpenBasicOnly,15,failure,insight,correct,,
30935,70315,CrossOpenBasicOnly,16,failure,,,,
79300,26558,CrossOpenBasicOnly,0,failure,insight,correct,,
26558,98109,CrossOpenBasicOnly,1,failure,insight,correct,,
98109,43456,CrossOpenBasicOnly,2,failure,unknown-incorrect,incorrect,,
43456,79629,CrossOpenBasicOnly,3,failure,unknown-incorrect,incorrect,,
79629,69854,CrossOpenBasicOnly,4,failure,insight,correct,,
69854,69854,CrossOpenBasicOnly,5,failure,insight,incorrect,,
69854,69854,CrossOpenBasicOnly,6,failure,insight,correct,,
69854,69854,CrossOpenBasicOnly,7,failure,insight,correct,,
69854,69854,CrossOpenBasicOnly,8,failure,insight,incorrect,,
69854,59489,CrossOpenBasicOnly,9,failure,insight,correct,,
59489,69854,CrossOpenBasicOnly,10,failure,insight,correct,,
69854,84974,CrossOpenBasicOnly,11,failure,insight,incorrect,,
84974,69854,CrossOpenBasicOnly,12,failure,insight,correct,,
69854,69854,CrossOpenBasicOnly,13,failure,insight,correct,,
69854,69854,CrossOpenBasicOnly,14,failure,insight,correct,,
69854,84974,CrossOpenBasicOnly,15,failure,insight,incorrect,,
84974,47111,CrossOpenBasicOnly,16,failure,,,,
84661,11238,CrossOpenBasicOnly,0,failure,insight,correct,,
11238,87869,CrossOpenBasicOnly,1,failure,insight,correct,,
87869,50523,CrossOpenBasicOnly,2,failure,insight,correct,,
50523,87869,CrossOpenBasicOnly,3,failure,insight,correct,,
87869,87869,CrossOpenBasicOnly,4,failure,insight,correct,,
87869,87869,CrossOpenBasicOnly,5,failure,insight,correct,,
87869,87869,CrossOpenBasicOnly,6,failure,insight,correct,,
87869,87869,CrossOpenBasicOnly,7,failure,insight,correct,,
87869,87869,CrossOpenBasicOnly,8,failure,insight,correct,,
87869,87869,CrossOpenBasicOnly,9,failure,insight,correct,,
87869,87869,CrossOpenBasicOnly,10,failure,insight,correct,,
87869,21903,CrossOpenBasicOnly,11,failure,insight,correct,,
21903,87869,CrossOpenBasicOnly,12,failure,insight,correct,,
87869,87869,CrossOpenBasicOnly,13,failure,insight,correct,,
87869,63510,CrossOpenBasicOnly,14,failure,insight,correct,,
63510,87869,CrossOpenBasicOnly,15,failure,insight,correct,,
87869,60784,CrossOpenBasicOnly,16,failure,,,,
13430,86945,CrossOpenBasicOnly,0,failure,insight,correct,,
86945,96431,CrossOpenBasicOnly,1,failure,insight,correct,,
96431,96431,CrossOpenBasicOnly,2,failure,insight,correct,,
96431,96431,CrossOpenBasicOnly,3,failure,insight,correct,,
96431,96431,CrossOpenBasicOnly,4,failure,insight,correct,,
96431,96431,CrossOpenBasicOnly,5,failure,insight,correct,,
96431,51267,CrossOpenBasicOnly,6,failure,insight,correct,,
51267,96431,CrossOpenBasicOnly,7,failure,insight,correct,,
96431,96431,CrossOpenBasicOnly,8,failure,insight,correct,,
96431,96431,CrossOpenBasicOnly,9,failure,insight,correct,,
96431,96431,CrossOpenBasicOnly,10,failure,insight,correct,,
96431,96431,CrossOpenBasicOnly,11,failure,insight,correct,,
96431,40706,CrossOpenBasicOnly,12,failure,insight,correct,,
40706,96431,CrossOpenBasicOnly,13,failure,insight,correct,,
96431,12929,CrossOpenBasicOnly,14,failure,insight,correct,,
12929,96431,CrossOpenBasicOnly,15,failure,insight,correct,,
96431,33282,CrossOpenBasicOnly,16,failure,,,,
24389,10333,CrossOpenBasicOnly,0,failure,insight,correct,,
10333,19374,CrossOpenBasicOnly,1,failure,insight,correct,,
19374,19374,CrossOpenBasicOnly,2,failure,insight,correct,,
19374,19374,CrossOpenBasicOnly,3,failure,insight,correct,,
19374,19374,CrossOpenBasicOnly,4,failure,insight,correct,,
19374,19374,CrossOpenBasicOnly,5,failure,insight,correct,,
19374,19374,CrossOpenBasicOnly,6,failure,insight,correct,,
19374,34208,CrossOpenBasicOnly,7,failure,unknown-incorrect,incorrect,,
34208,82503,CrossOpenBasicOnly,8,failure,insight,incorrect,,
82503,82503,CrossOpenBasicOnly,9,failure,insight,correct,,
82503,82503,CrossOpenBasicOnly,10,failure,insight,incorrect,,
82503,82503,CrossOpenBasicOnly,11,failure,insight,correct,,
82503,21253,CrossOpenBasicOnly,12,failure,unknown-incorrect,incorrect,,
21253,63043,CrossOpenBasicOnly,13,failure,insight,incorrect,,
63043,63043,CrossOpenBasicOnly,14,failure,insight,incorrect,,
63043,82503,CrossOpenBasicOnly,15,failure,insight,correct,,
82503,63098,CrossOpenBasicOnly,16,failure,,,,
34576,23621,CrossOpenBasicOnly,0,failure,insight,correct,,
23621,81226,CrossOpenBasicOnly,1,failure,insight,correct,,
81226,81226,CrossOpenBasicOnly,2,failure,insight,correct,,
81226,81226,CrossOpenBasicOnly,3,failure,insight,correct,,
81226,60348,CrossOpenBasicOnly,4,failure,insight,correct,,
60348,81226,CrossOpenBasicOnly,5,failure,insight,correct,,
81226,69990,CrossOpenBasicOnly,6,failure,insight,correct,,
69990,81226,CrossOpenBasicOnly,7,failure,insight,correct,,
81226,81226,CrossOpenBasicOnly,8,failure,insight,correct,,
81226,81226,CrossOpenBasicOnly,9,failure,insight,correct,,
81226,81226,CrossOpenBasicOnly,10,failure,insight,correct,,
81226,81226,CrossOpenBasicOnly,11,failure,insight,correct,,
81226,81226,CrossOpenBasicOnly,12,failure,insight,correct,,
81226,81226,CrossOpenBasicOnly,13,failure,insight,correct,,
81226,47514,CrossOpenBasicOnly,14,failure,insight,correct,,
47514,81226,CrossOpenBasicOnly,15,failure,insight,correct,,
81226,95154,CrossOpenBasicOnly,16,failure,,,,
83639,49981,CrossOpenBasicOnly,0,failure,insight,correct,,
49981,48334,CrossOpenBasicOnly,1,failure,insight,correct,,
48334,48334,CrossOpenBasicOnly,2,failure,insight,correct,,
48334,48334,CrossOpenBasicOnly,3,failure,insight,correct,,
48334,48334,CrossOpenBasicOnly,4,failure,insight,correct,,
48334,48334,CrossOpenBasicOnly,5,failure,insight,correct,,
48334,48334,CrossOpenBasicOnly,6,failure,insight,correct,,
48334,75308,CrossOpenBasicOnly,7,failure,unknown-correct,correct,,
75308,48334,CrossOpenBasicOnly,8,failure,insight,correct,,
48334,48334,CrossOpenBasicOnly,9,failure,insight,correct,,
48334,48334,CrossOpenBasicOnly,10,failure,insight,correct,,
48334,48334,CrossOpenBasicOnly,11,failure,insight,correct,,
48334,48334,CrossOpenBasicOnly,12,failure,insight,correct,,
48334,51587,CrossOpenBasicOnly,13,failure,insight,correct,,
51587,48334,CrossOpenBasicOnly,14,failure,insight,correct,,
48334,48334,CrossOpenBasicOnly,15,failure,insight,correct,,
48334,69959,CrossOpenBasicOnly,16,failure,insight,correct,,
69959,48334,CrossOpenBasicOnly,17,failure,insight,correct,,
48334,48334,CrossOpenBasicOnly,18,failure,insight,correct,,
48334,48334,CrossOpenBasicOnly,19,failure,insight,correct,,
48334,48334,CrossOpenBasicOnly,20,failure,insight,correct,,
48334,53959,CrossOpenBasicOnly,21,failure,insight,correct,,
53959,48334,CrossOpenBasicOnly,22,failure,insight,correct,,
48334,80443,CrossOpenBasicOnly,23,failure,insight,correct,,
80443,15610,CrossOpenBasicOnly,24,failure,unknown-correct,correct,,
15610,15706,CrossOpenBasicOnly,25,failure,insight,correct,,
15706,53959,CrossOpenBasicOnly,26,failure,insight,correct,,
53959,48334,CrossOpenBasicOnly,27,failure,insight,correct,,
48334,92590,CrossOpenBasicOnly,28,failure,insight,correct,,
92590,92590,CrossOpenBasicOnly,29,failure,insight,correct,,
92590,92590,CrossOpenBasicOnly,30,failure,insight,correct,,
92590,92590,CrossOpenBasicOnly,31,failure,insight,correct,,
92590,53959,CrossOpenBasicOnly,32,failure,insight,correct,,
53959,48334,CrossOpenBasicOnly,33,failure,insight,correct,,
48334,48334,CrossOpenBasicOnly,34,failure,insight,correct,,
48334,48334,CrossOpenBasicOnly,35,failure,insight,correct,,
48334,13387,CrossOpenBasicOnly,36,failure,unknown-incorrect,incorrect,,
13387,28436,CrossOpenBasicOnly,37,failure,insight,incorrect,,
28436,99441,CrossOpenBasicOnly,38,failure,insight,incorrect,,
99441,99441,CrossOpenBasicOnly,39,failure,insight,correct,,
99441,60705,CrossOpenBasicOnly,40,failure,insight,correct,,
60705,28436,CrossOpenBasicOnly,41,failure,insight,correct,,
28436,99441,CrossOpenBasicOnly,42,failure,insight,correct,,
99441,28436,CrossOpenBasicOnly,43,failure,insight,incorrect,,
28436,60705,CrossOpenBasicOnly,44,failure,insight,incorrect,,
60705,28436,CrossOpenBasicOnly,45,failure,insight,incorrect,,
28436,28436,CrossOpenBasicOnly,46,failure,insight,incorrect,,
28436,99441,CrossOpenBasicOnly,47,failure,insight,incorrect,,
99441,50979,CrossOpenBasicOnly,48,failure,,,,
39705,75532,CrossOpenBasicOnly,0,failure,insight,correct,,
75532,25411,CrossOpenBasicOnly,1,failure,unknown-incorrect,incorrect,,
25411,88980,CrossOpenBasicOnly,2,failure,insight,correct,,
88980,88980,CrossOpenBasicOnly,3,failure,insight,incorrect,,
88980,88980,CrossOpenBasicOnly,4,failure,insight,correct,,
88980,88980,CrossOpenBasicOnly,5,failure,insight,correct,,
88980,88980,CrossOpenBasicOnly,6,failure,insight,correct,,
88980,88980,CrossOpenBasicOnly,7,failure,insight,incorrect,,
88980,67921,CrossOpenBasicOnly,8,failure,unknown-incorrect,incorrect,,
67921,84486,CrossOpenBasicOnly,9,failure,unknown-correct,correct,,
84486,29322,CrossOpenBasicOnly,10,failure,unknown-incorrect,incorrect,,
29322,88980,CrossOpenBasicOnly,11,failure,insight,correct,,
88980,88980,CrossOpenBasicOnly,12,failure,insight,incorrect,,
88980,88980,CrossOpenBasicOnly,13,failure,insight,correct,,
88980,88980,CrossOpenBasicOnly,14,failure,insight,correct,,
88980,88980,CrossOpenBasicOnly,15,failure,insight,correct,,
88980,88980,CrossOpenBasicOnly,16,failure,insight,incorrect,,
88980,57907,CrossOpenBasicOnly,17,failure,unknown-correct,correct,,
57907,65189,CrossOpenBasicOnly,18,failure,unknown-incorrect,incorrect,,
65189,88980,CrossOpenBasicOnly,19,failure,insight,correct,,
88980,88980,CrossOpenBasicOnly,20,failure,insight,correct,,
88980,88980,CrossOpenBasicOnly,21,failure,insight,incorrect,,
88980,70241,CrossOpenBasicOnly,22,failure,unknown-correct,correct,,
70241,89606,CrossOpenBasicOnly,23,failure,insight,incorrect,,
89606,86755,CrossOpenBasicOnly,24,failure,unknown-incorrect,incorrect,,
86755,83790,CrossOpenBasicOnly,25,failure,insight,incorrect,,
83790,88980,CrossOpenBasicOnly,26,failure,insight,correct,,
88980,88980,CrossOpenBasicOnly,27,failure,insight,correct,,
88980,88980,CrossOpenBasicOnly,28,failure,insight,correct,,
88980,88980,CrossOpenBasicOnly,29,failure,insight,correct,,
88980,88980,CrossOpenBasicOnly,30,failure,insight,correct,,
88980,87584,CrossOpenBasicOnly,31,failure,insight,correct,,
87584,26949,CrossOpenBasicOnly,32,failure,insight,correct,,
26949,87584,CrossOpenBasicOnly,33,failure,insight,correct,,
87584,88980,CrossOpenBasicOnly,34,failure,insight,correct,,
88980,88980,CrossOpenBasicOnly,35,failure,insight,correct,,
88980,98322,CrossOpenBasicOnly,36,failure,unknown-correct,correct,,
98322,20074,CrossOpenBasicOnly,37,failure,unknown-incorrect,incorrect,,
20074,87584,CrossOpenBasicOnly,38,failure,insight,incorrect,,
87584,88980,CrossOpenBasicOnly,39,failure,insight,correct,,
88980,88980,CrossOpenBasicOnly,40,failure,insight,incorrect,,
88980,87584,CrossOpenBasicOnly,41,failure,insight,incorrect,,
87584,88980,CrossOpenBasicOnly,42,failure,insight,correct,,
88980,87584,CrossOpenBasicOnly,43,failure,insight,incorrect,,
87584,79457,CrossOpenBasicOnly,44,failure,insight,incorrect,,
79457,88980,CrossOpenBasicOnly,45,failure,insight,incorrect,,
88980,88980,CrossOpenBasicOnly,46,failure,insight,correct,,
88980,87584,CrossOpenBasicOnly,47,failure,insight,incorrect,,
87584,77077,CrossOpenBasicOnly,48,failure,,,,
11551,24276,CrossOpenBasicOnly,0,failure,insight,correct,,
24276,71279,CrossOpenBasicOnly,1,failure,insight,correct,,
71279,58737,CrossOpenBasicOnly,2,failure,insight,correct,,
58737,58737,CrossOpenBasicOnly,3,failure,insight,correct,,
58737,58737,CrossOpenBasicOnly,4,failure,insight,correct,,
58737,58737,CrossOpenBasicOnly,5,failure,insight,correct,,
58737,58737,CrossOpenBasicOnly,6,failure,insight,correct,,
58737,58737,CrossOpenBasicOnly,7,failure,insight,correct,,
58737,24453,CrossOpenBasicOnly,8,failure,insight,correct,,
24453,58737,CrossOpenBasicOnly,9,failure,insight,correct,,
58737,58737,CrossOpenBasicOnly,10,failure,insight,correct,,
58737,58737,CrossOpenBasicOnly,11,failure,insight,correct,,
58737,58737,CrossOpenBasicOnly,12,failure,insight,correct,,
58737,12719,CrossOpenBasicOnly,13,failure,insight,correct,,
12719,58737,CrossOpenBasicOnly,14,failure,insight,correct,,
58737,12719,CrossOpenBasicOnly,15,failure,insight,correct,,
12719,96902,CrossOpenBasicOnly,16,failure,,,,
26171,39400,CrossOpenBasicOnly,0,failure,insight,correct,,
39400,17904,CrossOpenBasicOnly,1,failure,insight,correct,,
17904,39674,CrossOpenBasicOnly,2,failure,insight,correct,,
39674,39674,CrossOpenBasicOnly,3,failure,insight,correct,,
39674,39674,CrossOpenBasicOnly,4,failure,insight,correct,,
39674,39674,CrossOpenBasicOnly,5,failure,insight,correct,,
39674,39674,CrossOpenBasicOnly,6,failure,insight,correct,,
39674,39674,CrossOpenBasicOnly,7,failure,insight,correct,,
39674,48321,CrossOpenBasicOnly,8,failure,insight,correct,,
48321,39674,CrossOpenBasicOnly,9,failure,insight,correct,,
39674,39674,CrossOpenBasicOnly,10,failure,insight,correct,,
39674,39674,CrossOpenBasicOnly,11,failure,insight,correct,,
39674,39674,CrossOpenBasicOnly,12,failure,insight,correct,,
39674,99005,CrossOpenBasicOnly,13,failure,insight,correct,,
99005,99005,CrossOpenBasicOnly,14,failure,insight,correct,,
99005,39674,CrossOpenBasicOnly,15,failure,insight,correct,,
39674,70350,CrossOpenBasicOnly,16,failure,,,,
65283,72541,CrossOpenBasicOnly,0,failure,insight,correct,,
72541,61724,CrossOpenBasicOnly,1,failure,insight,correct,,
61724,44664,CrossOpenBasicOnly,2,failure,insight,correct,,
44664,44664,CrossOpenBasicOnly,3,failure,insight,correct,,
44664,44664,CrossOpenBasicOnly,4,failure,insight,correct,,
44664,44664,CrossOpenBasicOnly,5,failure,insight,correct,,
44664,44664,CrossOpenBasicOnly,6,failure,insight,correct,,
44664,26860,CrossOpenBasicOnly,7,failure,insight,correct,,
26860,44664,CrossOpenBasicOnly,8,failure,insight,correct,,
44664,44664,CrossOpenBasicOnly,9,failure,insight,correct,,
44664,44664,CrossOpenBasicOnly,10,failure,insight,correct,,
44664,42315,CrossOpenBasicOnly,11,failure,insight,correct,,
42315,42315,CrossOpenBasicOnly,12,failure,insight,correct,,
42315,44664,CrossOpenBasicOnly,13,failure,insight,correct,,
44664,44664,CrossOpenBasicOnly,14,failure,insight,correct,,
44664,44664,CrossOpenBasicOnly,15,failure,insight,correct,,
44664,60215,CrossOpenBasicOnly,16,failure,,,,
58020,18099,CrossOpenBasicOnly,0,failure,unknown-correct,correct,,
18099,70685,CrossOpenBasicOnly,1,failure,unknown-correct,correct,,
70685,90744,CrossOpenBasicOnly,2,failure,unknown-correct,correct,,
90744,19197,CrossOpenBasicOnly,3,failure,unknown-incorrect,incorrect,,
19197,81488,CrossOpenBasicOnly,4,failure,insight,correct,,
81488,81488,CrossOpenBasicOnly,5,failure,insight,correct,,
81488,81488,CrossOpenBasicOnly,6,failure,insight,correct,,
81488,81488,CrossOpenBasicOnly,7,failure,insight,incorrect,,
81488,14076,CrossOpenBasicOnly,8,failure,insight,correct,,
14076,81488,CrossOpenBasicOnly,9,failure,insight,incorrect,,
81488,90402,CrossOpenBasicOnly,10,failure,insight,correct,,
90402,25508,CrossOpenBasicOnly,11,failure,repair,correct,,
25508,81488,CrossOpenBasicOnly,12,failure,repair,correct,,
81488,81488,CrossOpenBasicOnly,13,failure,insight,correct,,
81488,81488,CrossOpenBasicOnly,14,failure,insight,correct,,
81488,81488,CrossOpenBasicOnly,15,failure,insight,correct,,
81488,81488,CrossOpenBasicOnly,16,failure,insight,correct,,
81488,81488,CrossOpenBasicOnly,17,failure,insight,correct,,
81488,22744,CrossOpenBasicOnly,18,failure,,,,
67443,66707,CrossOpenBasicOnly,0,failure,insight,correct,,
66707,72835,CrossOpenBasicOnly,1,failure,insight,correct,,
72835,72835,CrossOpenBasicOnly,2,failure,insight,correct,,
72835,59409,CrossOpenBasicOnly,3,failure,insight,correct,,
59409,72835,CrossOpenBasicOnly,4,failure,insight,correct,,
72835,72835,CrossOpenBasicOnly,5,failure,insight,correct,,
72835,72835,CrossOpenBasicOnly,6,failure,insight,correct,,
72835,72835,CrossOpenBasicOnly,7,failure,insight,correct,,
72835,72835,CrossOpenBasicOnly,8,failure,insight,correct,,
72835,72835,CrossOpenBasicOnly,9,failure,insight,correct,,
72835,72835,CrossOpenBasicOnly,10,failure,insight,correct,,
72835,72835,CrossOpenBasicOnly,11,failure,insight,correct,,
72835,34685,CrossOpenBasicOnly,12,failure,insight,correct,,
34685,72835,CrossOpenBasicOnly,13,failure,insight,correct,,
72835,80335,CrossOpenBasicOnly,14,failure,insight,correct,,
80335,72835,CrossOpenBasicOnly,15,failure,insight,correct,,
72835,39065,CrossOpenBasicOnly,16,failure,,,,
